1	815.3340486
2	584.1637432
3	531.3558776
4	511.0484085
5	500.9636013
6	494.6037711
7	491.2688567
8	486.126633
9	485.1917053
10	482.8498136
11	482.6224181
12	481.8852836
13	481.4846253
14	481.2612573
15	479.9368746
16	479.4543192
17	479.3538302
18	478.6818482
19	478.1758742
20	476.7892455
21	475.9115644
22	475.4046728
23	475.4046728
24	475.066676
25	475.0246929
26	474.628329
27	474.381666
28	473.1374346
29	472.1396824
30	470.2321365
31	470.2321365
32	469.8897087
33	469.2903448
34	469.2903448
35	468.1793911
36	468.1793911
37	468.1628258
38	467.9630223
39	467.7430058
40	467.6192484
41	467.2878686
42	467.2878686
43	467.2878686
44	467.2878686
45	467.2878686
46	467.1193593
47	467.1193593
48	466.6458798
49	466.6458798
50	464.7951155
51	464.4479314
52	464.4479314
53	464.425638
54	464.425638
55	464.2919718
56	464.2919718
57	464.2919718
58	464.2533847
59	464.2533847
60	464.2533847
61	464.2533847
62	463.8843974
63	463.8843974
64	463.8843974
65	463.6880622
66	463.1183593
67	463.1183593
68	462.9202483
69	462.9202483
70	462.481312
71	461.8979925
72	461.8960091
73	461.8960091
74	461.8960091
75	461.8960091
76	461.7005575
77	461.7005575
78	461.6347507
79	461.6347507
80	461.551705
81	461.551705
82	461.3791024
83	461.0232077
84	461.0232077
85	461.0232077
86	461.0232077
87	461.0232077
88	460.7667379
89	460.7667379
90	460.7667379
91	460.7667379
92	460.7667379
93	460.7667379
94	460.7667379
95	460.7667379
96	460.7667379
97	460.7667379
98	460.6865139
99	460.6865139
100	460.6360552
101	460.6360552
102	460.6360552
103	460.6360552
104	460.5729449
105	460.5729449
106	460.5729449
107	460.5729449
108	460.5729449
109	460.5630149
110	460.2353908
111	460.2353908
112	460.2353908
113	460.2353908
114	460.2353908
115	460.1088925
116	460.1088925
117	459.998446
118	459.998446
119	459.998446
120	459.998446
121	459.998446
122	459.998446
123	459.998446
124	459.998446
125	459.612919
126	459.4670352
127	459.4670352
128	459.4670352
129	459.4670352
130	459.4670352
131	459.1821469
132	459.1821469
133	459.1821469
134	459.1403528
135	459.1403528
136	459.1403528
137	459.1403528
138	458.5536813
139	458.5536813
140	458.4394044
141	457.9403753
142	457.3766819
143	457.0500361
144	456.8339224
145	456.8339224
146	456.8339224
147	456.8339224
148	456.831409
149	456.831409
150	456.831409
151	456.6843231
152	456.6843231
153	456.2474127
154	456.2474127
155	456.2474127
156	456.2474127
157	456.2474127
158	456.0199897
159	455.927899
160	455.927899
161	455.927899
162	455.8490535
163	455.3217995
164	455.2094699
165	455.2094699
166	455.2094699
167	455.2094699
168	455.0990665
169	455.0990665
170	455.0990665
171	455.0990665
172	455.0087763
173	454.5413385
174	454.5087802
175	454.4197542
176	454.203374
177	454.0804058
178	453.4009049
179	453.4009049
180	453.4009049
181	453.4009049
182	453.4009049
183	453.4009049
184	453.4009049
185	453.4009049
186	453.4009049
187	453.4009049
188	453.4009049
189	453.4009049
190	453.4009049
191	453.3363612
192	453.3363612
193	453.3363612
194	453.3363612
195	453.3363612
196	453.3363612
197	453.3363612
198	453.3363612
199	453.3363612
200	453.3363612
201	453.2121136
202	453.2121136
203	453.2121136
204	453.1868885
205	453.1868885
206	453.1868885
207	453.1868885
208	452.9087148
209	452.9087148
210	452.8653326
211	452.8653326
212	452.8653326
213	452.8653326
214	452.7644169
215	452.7644169
216	452.7644169
217	452.7644169
218	452.7149062
219	452.7149062
220	452.7149062
221	452.7149062
222	452.7149062
223	452.7149062
224	452.6991697
225	452.6991697
226	452.6932598
227	452.6932598
228	452.6932598
229	452.6932598
230	452.6932598
231	452.6932598
232	452.6932598
233	452.6932598
234	452.4745344
235	452.4745344
236	452.4745344
237	452.4745344
238	452.0711583
239	452.0711583
240	452.0711583
241	452.0711583
242	452.0711583
243	452.0711583
244	452.0711583
245	452.0711583
246	452.0711583
247	452.0711583
248	452.0711583
249	452.0711583
250	452.0711583
251	452.0711583
252	452.0711583
253	452.0711583
254	452.0711583
255	452.0711583
256	452.0711583
257	452.0711583
258	452.0711583
259	452.0711583
260	452.0114603
261	452.0114603
262	451.9958501
263	451.9958501
264	451.9958501
265	451.8372532
266	451.8372532
267	451.8372532
268	451.8372532
269	451.8372532
270	451.8372532
271	451.8372532
272	451.8372532
273	451.8372532
274	451.8372532
275	451.8372532
276	451.8372532
277	451.6970674
278	451.6970674
279	451.6970674
280	451.6970674
281	451.6970674
282	451.6970674
283	451.6970674
284	451.6970674
285	451.6970674
286	451.6970674
287	451.6970674
288	451.3240374
289	451.3240374
290	451.3240374
291	451.2429073
292	451.2429073
293	451.2429073
294	451.2429073
295	451.2429073
296	451.2429073
297	451.2429073
298	451.2429073
299	451.2429073
300	451.2429073
301	451.2429073
302	451.2429073
303	451.2429073
304	450.9161145
305	450.9161145
306	450.9161145
307	450.9161145
308	450.9161145
309	450.8392867
310	450.8392867
311	450.8392867
312	450.8392867
313	450.8392867
314	450.8392867
315	450.8392867
316	450.8392867
317	450.8392867
318	450.8392867
319	450.8392867
320	450.8392867
321	450.8392867
322	450.8392867
323	450.8392867
324	450.7322877
325	450.7322877
326	450.7322877
327	450.7322877
328	450.7322877
329	450.7322877
330	450.7322877
331	450.7322877
332	450.7322877
333	450.7322877
334	450.7322877
335	450.7322877
336	450.7322877
337	450.7322877
338	450.7322877
339	450.7322877
340	450.7322877
341	450.7322877
342	450.7322877
343	450.7322877
344	450.7322877
345	450.7322877
346	450.7322877
347	450.7322877
348	450.7322877
349	450.7322877
350	450.7322877
351	450.7322877
352	450.7322877
353	450.7322877
354	450.7322877
355	450.7322877
356	450.7322877
357	450.5002289
358	450.5002289
359	450.5002289
360	450.5002289
361	450.3940018
362	450.3940018
363	450.3940018
364	450.3940018
365	450.3940018
366	450.3940018
367	450.3940018
368	450.3940018
369	450.3940018
370	450.3940018
371	450.3940018
372	450.3940018
373	450.3940018
374	450.3940018
375	450.3940018
376	450.3940018
377	450.3940018
378	450.3940018
379	450.3940018
380	450.3940018
381	450.3940018
382	450.3940018
383	450.3940018
384	450.3940018
385	450.3940018
386	450.3940018
387	450.3940018
388	450.3940018
389	450.3940018
390	450.3940018
391	450.3940018
392	450.3940018
393	450.3940018
394	450.3940018
395	450.3940018
396	450.3940018
397	450.3940018
398	450.3940018
399	450.3940018
400	450.3940018
401	450.3940018
402	450.3940018
403	450.3940018
404	450.3940018
405	450.3940018
406	450.3940018
407	450.3940018
408	450.3940018
409	450.3454009
410	450.3454009
411	450.3454009
412	450.3454009
413	450.3454009
414	450.3454009
415	450.3454009
416	450.3454009
417	450.3454009
418	450.3454009
419	450.3454009
420	450.3454009
421	450.3454009
422	450.3454009
423	450.3454009
424	450.3454009
425	450.3454009
426	450.3454009
427	450.3454009
428	450.3454009
429	450.3454009
430	450.3454009
431	450.3454009
432	450.3454009
433	450.3454009
434	450.3454009
435	450.3454009
436	450.3454009
437	450.3454009
438	450.3454009
439	450.3454009
440	450.3454009
441	450.3454009
442	450.3454009
443	450.3454009
444	450.3454009
445	450.3454009
446	450.3454009
447	450.3454009
448	450.3454009
449	450.3454009
450	450.3454009
451	450.3454009
452	450.3454009
453	450.3454009
454	450.3454009
455	450.3454009
456	450.3454009
457	449.7318951
458	449.7318951
459	449.7318951
460	449.7318951
461	449.7318951
462	449.7318951
463	449.7318951
464	449.7318951
465	449.7318951
466	449.7318951
467	449.7318951
468	449.7318951
469	449.7318951
470	449.7318951
471	449.7318951
472	449.7318951
473	449.7318951
474	449.7318951
475	449.7318951
476	449.7318951
477	449.7318951
478	449.7318951
479	449.7318951
480	449.4540953
481	449.4540953
482	449.4540953
483	449.4540953
484	449.4540953
485	449.4540953
486	449.4540953
487	449.4540953
488	449.4540953
489	449.3726685
490	449.3726685
491	449.3726685
492	449.3726685
493	449.3726685
494	449.3726685
495	449.3726685
496	449.3726685
497	449.3726685
498	449.3726685
499	449.3726685
500	449.3726685
501	449.2465094
502	449.2465094
503	449.2465094
504	449.2465094
505	449.2465094
506	449.2465094
507	449.2465094
508	449.2465094
509	449.2465094
510	449.2465094
511	449.2465094
512	449.2465094
513	449.2465094
514	449.2465094
515	449.2465094
516	449.2465094
517	449.2465094
518	449.2465094
519	449.2465094
520	449.2465094
521	449.2465094
522	449.2465094
523	449.2465094
524	449.2052359
525	449.2052359
526	449.2052359
527	449.2052359
528	449.2052359
529	449.2052359
530	449.2052359
531	449.2052359
532	449.2052359
533	449.2052359
534	449.2052359
535	449.2052359
536	449.2052359
537	449.2052359
538	449.2052359
539	449.2052359
540	449.2052359
541	449.2052359
542	449.2052359
543	449.2052359
544	449.2052359
545	449.2052359
546	449.2052359
547	449.2052359
548	449.2052359
549	449.2052359
550	449.2052359
551	449.2052359
552	449.2052359
553	449.2052359
554	449.2052359
555	449.2052359
556	449.2052359
557	449.2052359
558	449.2052359
559	449.2052359
560	449.2052359
561	449.2052359
562	449.2052359
563	449.2052359
564	449.2052359
565	449.2052359
566	449.2052359
567	449.2052359
568	449.2052359
569	449.2052359
570	449.2052359
571	449.2052359
572	449.2052359
573	449.2052359
574	449.2052359
575	449.2052359
576	449.2052359
577	449.2052359
578	449.2052359
579	449.2052359
580	449.1645665
581	449.1645665
582	449.1645665
583	449.1645665
584	449.1645665
585	449.1645665
586	449.1645665
587	449.1645665
588	449.1645665
589	449.1645665
590	449.1645665
591	449.1645665
592	449.1645665
593	449.1645665
594	449.1645665
595	449.1645665
596	449.1645665
597	449.1645665
598	449.1645665
599	449.1645665
600	449.1645665
601	449.1645665
602	449.1645665
603	449.1645665
604	449.1645665
605	449.1645665
606	449.1645665
607	449.1645665
608	449.1645665
609	449.1645665
610	449.1645665
611	449.1645665
612	449.1645665
613	449.1645665
614	449.1645665
615	449.1645665
616	449.1645665
617	449.1645665
618	449.1645665
619	449.1645665
620	449.1645665
621	449.1645665
622	449.1645665
623	449.1645665
624	449.1645665
625	449.1645665
626	449.1645665
627	449.1645665
628	449.1645665
629	449.1645665
630	449.1645665
631	449.1645665
632	449.1645665
633	449.1645665
634	449.1645665
635	449.1645665
636	449.1645665
637	449.1645665
638	449.1645665
639	449.1645665
640	449.1645665
641	449.1645665
642	449.1645665
643	449.1645665
644	449.1645665
645	449.1645665
646	449.1645665
647	449.1645665
648	449.1645665
649	449.1645665
650	449.1645665
651	449.1645665
652	449.1645665
653	449.1645665
654	449.1645665
655	449.1645665
